,Address,Bathrooms,Bedrooms,Home Size,Lat,Lon,Property Size,Year Built,Zestimate,Zipcode,count_zillow,latitude,longitude,review_count,stars,count_yelp,avg_review,avg_stars,lat,lon,count_school,enrollment,private_school,public_school,charter_school,total_school
6489,311 W BLACKHAWK DR,2.0,2.0,994.0,33.67,-112.08,1191.0,1982.0,146399.0,85027,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6490,3322 E MOUNTAIN VISTA DR,2.0,3.0,1513.0,33.3,-112.01,6238.0,1995.0,297456.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6491,10216 W MINNEZONA AVE,2.33,0.0,1764.0,33.5,-112.28,11056.0,1983.0,235233.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6492,2420 W BLUE SKY DR,2.67,0.0,1782.0,33.74,-112.11,5192.0,2002.0,277840.0,85085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6493,7344 W ILLINI ST,2.0,3.0,1360.0,33.41,-112.22,6600.0,2000.0,190432.0,85043,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6494,4709 N 87TH AVE,2.0,0.0,1220.0,33.51,-112.25,4597.0,1995.0,186314.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6495,19231 N 13TH ST,2.0,0.0,952.0,33.66,-112.05,11344.0,1985.0,230934.0,85024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6496,2102 W AVALON DR,3.0,4.0,2101.0,33.48,-112.11,11077.0,1952.0,317545.0,85015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6497,4626 E PIEDMONT RD,2.5,3.0,1487.0,33.36,-111.98,4368.0,1985.0,266653.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6498,4545 N 67TH AVE,1.0,1.0,581.0,33.5,-112.2,2874960.0,1986.0,75325.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6499,806 W MARYLAND AVE,0.0,0.0,1485.0,33.53,-112.08,14167.0,1964.0,325705.0,85013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53,-112.08,1.0,845.0,0.0,1.0,0.0,1.0
6500,901 W NORTHVIEW AVE,3.0,0.0,1652.0,33.54,-112.08,12068.0,1957.0,462913.0,85021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54,-112.08,1.0,41.0,1.0,0.0,0.0,1.0
6501,27007 N 20TH LN,2.0,4.0,2272.0,33.73,-112.1,11595.0,2009.0,395115.0,85085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6502,14435 S 48TH ST,1.0,0.0,767.0,33.31,-111.98,792.0,1998.0,170821.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6503,3437 W ST CATHERINE AVE,2.0,0.0,1759.0,33.39,-112.13,5500.0,2005.0,218536.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6504,3324 E MADISON ST,1.0,0.0,1132.0,33.45,-112.01,6948.0,1945.0,0.0,85034,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6505,1547 E CHEERY LYNN RD,1.0,0.0,1255.0,33.48,-112.05,6146.0,1930.0,359825.0,85014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6506,25848 N 65TH DR,2.0,3.0,1571.0,33.72,-112.2,8792.0,1998.0,274465.0,85083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6507,3107 W ROBERTA DR,2.0,3.0,1751.0,33.74,-112.13,6600.0,2001.0,263345.0,85083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6508,105 W ROSE LN,3.0,3.0,3708.0,33.53,-112.08,17454.0,1950.0,1229439.0,85013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53,-112.08,1.0,845.0,0.0,1.0,0.0,1.0
6509,9047 N 11TH ST,1.0,1.0,1044.0,33.57,-112.06,8232.0,1949.0,190861.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6510,1640 N 38TH LN,1.0,0.0,740.0,33.47,-112.14,6103.0,1946.0,136220.0,85009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6511,40226 N CANDLEWYCK LN,4.5,5.0,4320.0,33.85,-112.09,13943.0,2004.0,539842.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6512,9222 N 35TH AVE,1.0,2.0,750.0,33.57,-112.14,726.0,1975.0,74692.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.57,-112.14,1.0,529.0,0.0,1.0,0.0,1.0
6513,9450 W BERKELEY RD,2.0,3.0,1568.0,33.47,-112.26,4948.0,2004.0,212482.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6514,1914 E SHARON DR,2.0,4.0,1812.0,33.61,-112.04,7588.0,1992.0,327936.0,85022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61,-112.04,1.0,501.0,0.0,1.0,0.0,1.0
6515,1001 E MANZANITA DR,2.0,3.0,1649.0,33.55,-112.06,7840.0,1958.0,327826.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.55,-112.06,1.0,89.0,1.0,0.0,0.0,1.0
6516,4116 E WINNETKA DR,2.0,0.0,1482.0,33.34,-111.99,7706.0,1980.0,252483.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6517,2637 W VIA VISTA,5.67,0.0,3912.0,33.81,-112.12,9603.0,2003.0,436183.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6518,14046 S 33RD ST,4.0,5.0,3833.0,33.32,-112.01,10044.0,1995.0,606871.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6519,6819 S 38TH DR,3.0,4.0,2023.0,33.38,-112.14,5227.0,2005.0,223913.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6520,10 W GEORGIA AVE,3.0,3.0,1721.0,33.52,-112.08,1237.0,1984.0,310816.0,85013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52,-112.08,1.0,28.0,1.0,0.0,0.0,1.0
6521,1605 W EVANS DR,3.67,0.0,2316.0,33.62,-112.09,8293.0,1990.0,344895.0,85023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6522,3516 W IRONWOOD DR,2.0,3.0,1555.0,33.58,-112.14,10960.0,1969.0,216882.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,-112.14,1.0,616.0,0.0,1.0,0.0,1.0
6523,4438 E CAMELBACK RD,2.5,2.0,1812.0,33.51,-111.98,2840.0,1975.0,579466.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6524,936 E WINSTON DR,2.0,0.0,1120.0,33.37,-112.06,6747.0,1980.0,167350.0,85042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6525,4707 E TIERRA BUENA LN,3.0,3.0,2020.0,33.63,-111.98,2652.0,2014.0,388739.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6526,15715 S 11TH AVE,3.67,0.0,2472.0,33.3,-112.09,6902.0,2016.0,565791.0,85045,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6527,2014 E MITCHELL DR,1.0,0.0,848.0,33.49,-112.04,8764.0,1956.0,289305.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6528,2329 E SQUAW PEAK DR,3.5,5.0,3538.0,33.54,-112.03,16444.0,1990.0,942034.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6529,4446 N 84TH DR,2.0,3.0,1592.0,33.5,-112.24,8731.0,1994.0,205951.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6530,19401 N 15TH AVE,1.0,3.0,1166.0,33.66,-112.09,11217.0,1977.0,214641.0,85027,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6531,4239 E ZIA ST,2.0,3.0,1454.0,33.34,-111.99,7130.0,1979.0,235797.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6532,4434 N 62ND AVE,3.0,3.0,2420.0,33.5,-112.19,15102.0,1972.0,280047.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6533,4424 E MOUNTAIN SAGE DR,2.67,0.0,1423.0,33.32,-111.99,7985.0,1994.0,301193.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6534,26125 N 3RD ST,2.0,4.0,2745.0,33.72,-112.07,45282.0,1987.0,459590.0,85085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6535,1543 W COCOPAH ST,1.0,3.0,896.0,33.43,-112.09,7144.0,1954.0,104661.0,85007,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6536,3539 W WARREN LN,2.0,3.0,1672.0,33.85,-112.14,4948.0,2000.0,266558.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6537,3609 W GLENN DR,2.0,2.0,950.0,33.54,-112.14,6853.0,1977.0,0.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54,-112.14,1.0,392.0,0.0,0.0,1.0,1.0
6538,3442 E DESERT COVE AVE,2.0,0.0,2582.0,33.59,-112.01,46565.0,1969.0,511526.0,85028,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.59,-112.01,2.0,949.0,0.0,1.0,1.0,2.0
6539,15848 N 47TH ST,2.0,0.0,2073.0,33.63,-111.98,11729.0,1980.0,421116.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6540,2439 E HILLERY DR,2.0,0.0,1332.0,33.62,-112.03,7180.0,1970.0,231801.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6541,2141 W LUPINE AVE,1.5,3.0,1412.0,33.59,-112.11,6155.0,1960.0,183393.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6542,6019 N 32ND AVE,2.0,0.0,1414.0,33.52,-112.13,6003.0,1954.0,150542.0,85017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52,-112.13,2.0,958.0,0.0,1.0,1.0,2.0
6543,5802 S 6TH ST,1.0,3.0,1053.0,33.39,-112.07,10310.0,1940.0,228945.0,85040,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6544,9215 S MONTEZUMA ST,2.0,0.0,1152.0,33.36,-112.08,9313.0,1960.0,187390.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6545,3918 W ELLIS ST,2.5,3.0,1830.0,33.38,-112.14,3481.0,2001.0,218899.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6546,6410 S 40TH PL,2.0,0.0,1614.0,33.39,-112.0,7523.0,1984.0,221779.0,85042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6547,4453 W EARLL DR,2.0,0.0,1402.0,33.48,-112.16,6229.0,1958.0,169975.0,85031,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6548,39824 N MESSNER WY,3.0,4.0,2168.0,33.85,-112.1,5758.0,2004.0,291772.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6549,5515 W VERDE LN,2.0,0.0,1601.0,33.48,-112.18,7235.0,1960.0,181414.0,85031,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6550,13642 S 41ST WY,2.0,3.0,1561.0,33.32,-112.0,3689.0,1988.0,246804.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6551,4610 E DESERT VIEW DR,2.33,0.0,1786.0,33.35,-111.98,9056.0,1983.0,316545.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6552,7557 N DREAMY DRAW DR,2.0,2.0,950.0,33.55,-112.04,983.0,1984.0,0.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6553,14026 S 31ST ST,4.67,0.0,3886.0,33.32,-112.02,0.0,1994.0,748106.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6554,3707 W CARTIER CT,2.67,0.0,1577.0,33.88,-112.14,6189.0,2002.0,266491.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6555,17017 N 12TH ST,1.0,2.0,972.0,33.64,-112.06,448235.0,1996.0,0.0,85022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.64,-112.06,1.0,105.0,0.0,0.0,1.0,1.0
6556,4793 E KIVA ST,2.67,0.0,1426.0,33.34,-111.98,4591.0,1983.0,238290.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6557,8102 W AVALON DR,1.0,0.0,1248.0,33.48,-112.23,6477.0,1968.0,166494.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6558,19417 N 37TH PL,2.0,4.0,2160.0,33.66,-112.0,7097.0,1993.0,380535.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6559,3337 E ROSEMONTE DR,2.67,0.0,1849.0,33.66,-112.01,7868.0,1992.0,325957.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6560,15613 S 7TH ST,2.0,2.0,1724.0,33.31,-112.06,7231.0,1994.0,340305.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6561,1827 N 11TH ST,2.0,0.0,992.0,33.47,-112.06,6691.0,1940.0,295819.0,85006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6562,4643 E PUEBLO AVE,1.0,2.0,924.0,33.41,-111.98,1014.0,1972.0,78397.0,85040,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6563,34406 N 12TH ST,2.0,0.0,2298.0,33.8,-112.06,204732.0,1943.0,0.0,85085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6564,3339 W WASHINGTON ST,0.0,0.0,1714.0,33.45,-112.13,3484.0,1948.0,0.0,85009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6565,3927 E WALTANN LN,2.33,0.0,1608.0,33.63,-112.0,8002.0,1984.0,279018.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6566,2431 W OSBORN RD,0.0,0.0,2728.0,33.49,-112.11,115434.0,1957.0,0.0,85015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6567,393 N 20TH DR,1.0,0.0,1147.0,33.45,-112.1,5611.0,1925.0,141502.0,85009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6568,4740 N 10TH ST,1.0,0.0,1462.0,33.51,-112.06,7714.0,1948.0,316842.0,85014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.51,-112.06,3.0,566.0,0.0,0.0,3.0,3.0
6569,6114 N 13TH PL,2.5,4.0,2643.0,33.53,-112.05,10433.0,1960.0,530069.0,85014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6570,4517 E HOPI ST,3.0,5.0,2583.0,33.34,-111.99,7649.0,1990.0,380509.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6571,27528 N 58TH DR,4.0,0.0,2899.0,33.73,-112.19,12575.0,2010.0,496002.0,85083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6572,12154 S KI RD,2.0,4.0,2005.0,33.34,-111.98,8270.0,1975.0,311358.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6573,3625 N 47TH PL,3.33,0.0,1816.0,33.49,-111.98,12554.0,1960.0,707704.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6574,3426 E WICKIEUP LN,2.0,3.0,1660.0,33.66,-112.01,6525.0,1990.0,310850.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6575,3343 W LOUISE DR,2.0,0.0,1503.0,33.69,-112.13,5000.0,1997.0,255317.0,85027,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6576,426 E LAS PALMARITAS DR,2.0,0.0,1536.0,33.56,-112.07,6790.0,1955.0,288369.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.56,-112.07,2.0,628.0,1.0,1.0,0.0,2.0
6577,10410 N 37TH DR,2.0,3.0,1800.0,33.58,-112.14,8811.0,1971.0,240570.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,-112.14,1.0,616.0,0.0,1.0,0.0,1.0
6578,2429 W WASHINGTON ST,1.0,2.0,1000.0,33.45,-112.11,7000.0,1927.0,135292.0,85009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6579,19444 N 6TH DR,2.0,0.0,1332.0,33.66,-112.08,8111.0,1979.0,213978.0,85027,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6580,3620 E AGAVE RD,2.33,0.0,1172.0,33.32,-112.0,5990.0,1987.0,248536.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6581,3208 W JUDICIAL LN,4.0,4.0,3444.0,33.85,-112.13,16462.0,2001.0,556047.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6582,4316 N 82ND DR,1.75,3.0,1258.0,33.5,-112.24,7474.0,1974.0,181072.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6583,2815 N 52ND ST,1.5,2.0,936.0,33.48,-111.97,464.0,1983.0,133230.0,85008,1,33.479,-111.969,8.0,5.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6584,3807 W VISTA AVE,2.0,4.0,2064.0,33.55,-112.14,8150.0,1964.0,245214.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.55,-112.14,2.0,1722.0,0.0,2.0,0.0,2.0
6585,4738 E TANGLEWOOD DR,2.0,3.0,1305.0,33.3,-111.98,4626.0,1996.0,256756.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6586,2814 W BETHANY HOME RD,1.0,0.0,854.0,33.52,-112.12,7414.0,1950.0,115257.0,85017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52,-112.12,2.0,1615.0,0.0,1.0,1.0,2.0
6587,3847 N 8TH AVE,2.0,0.0,1869.0,33.49,-112.08,6900.0,1951.0,315529.0,85013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6588,4739 E MONTECITO AVE,2.0,0.0,1344.0,33.5,-111.98,7179.0,1953.0,450249.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6589,5428 W ROANOKE AVE,2.0,4.0,1305.0,33.48,-112.18,5985.0,1962.0,166824.0,85035,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6590,2116 W SPUR DR,3.0,4.0,2930.0,33.73,-112.11,6600.0,2005.0,377358.0,85085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6591,22022 N 33RD DR,3.0,4.0,2346.0,33.69,-112.13,6960.0,1998.0,333970.0,85027,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6592,2449 W WINCHCOMB DR,2.67,0.0,1912.0,33.62,-112.11,8662.0,1979.0,256740.0,85023,1,33.616,-112.113,27.0,5.0,1.0,27.0,5.0,33.62,-112.11,2.0,1112.0,0.0,1.0,1.0,2.0
6593,4846 E PAIUTE ST,3.0,3.0,2197.0,33.34,-111.98,11856.0,1974.0,322373.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6594,15839 N 41ST PL,2.67,0.0,2810.0,33.63,-111.99,46634.0,1977.0,486239.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6595,6507 W STRAIGHT ARROW LN,3.67,0.0,3131.0,33.73,-112.2,10641.0,2004.0,434886.0,85083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6596,10001 W MADRUGADA CT,2.0,0.0,1461.0,33.5,-112.28,7440.0,1984.0,195080.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6597,3815 W MISSION LN,2.33,0.0,1506.0,33.57,-112.14,7767.0,1970.0,210993.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.57,-112.14,1.0,529.0,0.0,1.0,0.0,1.0
6598,521 W VERMONT AVE,1.0,3.0,1713.0,33.52,-112.08,8246.0,1949.0,376496.0,85013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52,-112.08,1.0,28.0,1.0,0.0,0.0,1.0
6599,1130 N 60TH AVE,2.0,0.0,1128.0,33.46,-112.19,6273.0,1973.0,169474.0,85043,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6600,2561 W WOBURN LN,2.0,4.0,1625.0,33.79,-112.11,4950.0,2005.0,271861.0,85085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6601,2546 N 10TH ST,2.0,4.0,1751.0,33.48,-112.06,6834.0,1940.0,422543.0,85006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6602,4044 W LAWRENCE LN,2.0,0.0,1354.0,33.56,-112.15,6103.0,1964.0,180399.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6603,2115 E CIELO GRANDE AVE,3.0,4.0,2384.0,33.69,-112.04,7291.0,1997.0,393190.0,85024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6604,17648 N 35TH WY,2.0,0.0,1297.0,33.65,-112.0,10768.0,1979.0,257010.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6605,8235 W EARLL DR,2.0,3.0,1075.0,33.48,-112.24,6325.0,1969.0,166875.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6606,3230 E ROMA AVE,1.0,2.0,959.0,33.5,-112.01,7139.0,1947.0,406279.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
